68.41,-7.03,75.38,-1.83,15.85,57.95,11.38,129.22,68.19,23.89,-4.03,29.70,52.86,65.67,9.02,78.04,2.74,53.70,6.12,
67.96,-1.14,78.15,2.68,22.45,60.48,16.21,128.85,70.38,28.05,3.93,24.65,58.21,67.51,12.43,82.57,5.76,59.03,8.66,
67.97,4.95,81.06,7.64,28.96,62.86,21.37,128.99,72.05,32.43,11.90,21.18,63.67,69.67,16.56,86.61,9.80,63.53,12.61,
68.41,10.80,83.54,12.64,34.83,64.73,26.49,129.71,73.00,36.69,19.28,19.52,68.79,71.70,21.03,89.48,14.49,66.49,17.64,
69.16,15.89,85.22,17.22,39.55,65.97,31.17,131.02,73.24,40.43,25.50,19.43,73.09,73.36,25.37,90.96,19.38,67.73,23.24,
70.10,19.65,86.09,20.90,42.79,66.69,35.01,132.84,72.99,43.29,30.05,20.44,76.14,74.68,29.12,91.24,23.93,67.60,28.81,
71.11,21.61,86.43,23.25,44.35,67.14,37.69,135.04,72.59,44.96,32.58,21.86,77.63,75.92,31.84,90.91,27.64,66.85,33.71,
72.11,21.39,86.68,23.97,44.22,67.63,38.99,137.45,72.37,45.32,32.98,23.03,77.43,77.42,33.21,90.68,30.11,66.34,37.38,
73.04,18.84,87.28,22.88,42.52,68.34,38.81,139.84,72.53,44.35,31.35,23.51,75.61,79.40,33.02,91.13,31.03,66.78,39.39,
73.86,14.04,88.55,20.02,39.49,69.38,37.20,141.99,73.17,42.18,28.03,23.08,72.40,81.93,31.24,92.63,30.30,68.59,39.51,
74.52,7.35,90.49,15.61,35.42,70.59,34.33,143.66,74.16,39.04,23.55,21.79,68.17,84.77,28.00,95.05,27.97,71.64,37.74,
74.95,-0.63,92.85,10.01,30.57,71.67,30.41,144.63,75.24,35.19,18.48,19.95,63.33,87.39,23.57,97.96,24.29,75.40,34.28,
75.07,-9.12,95.12,3.74,25.23,72.23,25.72,144.72,76.02,30.86,13.47,17.99,58.29,89.09,18.39,100.54,19.61,78.93,29.52,
74.76,-17.27,96.70,-2.66,19.62,71.91,20.54,143.84,76.17,26.27,9.04,16.33,53.38,89.24,12.95,101.98,14.40,81.27,23.98,
73.86,-24.27,97.02,-8.65,13.92,70.44,15.14,141.96,75.41,21.57,5.59,15.29,48.85,87.31,7.79,101.50,9.13,81.53,18.14,
72.22,-29.43,95.68,-13.76,8.35,67.75,9.79,139.17,73.62,16.91,3.38,14.99,44.87,83.12,3.43,98.67,4.28,79.18,12.56,
69.76,-32.24,92.61,-17.61,3.14,64.06,4.81,135.70,70.92,12.49,2.49,15.30,41.57,76.90,0.32,93.50,0.25,74.21,7.68,
66.44,-32.46,88.10,-19.94,-1.42,59.77,0.50,131.87,67.64,8.52,2.87,15.90,39.05,69.26,-1.19,86.49,-2.62,67.16,3.87,
62.41,-30.10,82.80,-20.64,-5.04,55.55,-2.88,128.12,64.32,5.20,4.31,16.29,37.35,61.18,-0.90,78.61,-4.09,59.09,1.42,
57.96,-25.45,77.70,-19.74,-7.46,52.22,-5.12,124.98,61.71,2.73,6.47,15.98,36.44,53.86,1.19,71.18,-4.07,51.44,0.46,
53.54,-19.08,73.83,-17.45,-8.48,50.54,-6.15,122.96,60.48,1.21,8.93,14.53,36.18,48.47,4.85,65.56,-2.63,45.73,0.98,
49.67,-11.72,72.19,-14.12,-8.09,51.18,-6.08,122.50,61.25,0.60,11.23,11.73,36.36,46.03,9.67,63.00,0.01,43.31,2.81,
46.89,-4.26,73.46,-10.23,-6.40,54.49,-5.15,123.90,64.32,0.80,12.94,7.72,36.73,47.14,15.00,64.24,3.42,44.98,5.57,
45.56,2.39,77.81,-6.33,-3.72,60.37,-3.74,127.20,69.60,1.60,13.78,2.96,37.08,51.84,20.10,69.34,7.03,50.78,8.73,
45.86,7.44,84.81,-3.00,-0.45,68.25,-2.28,132.20,76.59,2.79,13.65,-1.83,37.32,59.56,24.15,77.66,10.16,59.95,11.62,
47.64,10.34,93.50,-0.66,2.98,77.20,-1.07,138.44,84.48,4.28,12.72,-5.84,37.52,69.22,26.48,87.86,12.22,71.05,13.65,
50.57,10.91,102.57,0.41,6.20,86.08,-0.31,145.31,92.28,6.02,11.35,-8.29,37.90,79.39,26.67,98.25,12.76,82.19,14.38,
54.09,9.27,110.57,0.17,8.92,93.76,-0.02,152.09,99.05,8.10,9.99,-8.65,38.72,88.56,24.60,107.06,11.63,91.47,13.64,
57.62,5.93,116.27,-1.15,11.01,99.38,-0.01,158.16,104.11,10.66,9.15,-6.77,40.27,95.46,20.62,112.85,9.03,97.39,11.66,
60.66,1.61,118.87,-3.12,12.46,102.49,-0.01,163.04,107.13,13.84,9.17,-2.86,42.66,99.24,15.35,114.78,5.48,99.09,8.96,
62.90,-2.92,118.16,-5.24,13.32,103.17,0.27,166.49,108.22,17.71,10.16,2.57,45.85,99.70,9.66,112.76,1.70,96.54,6.29,
64.22,-6.93,114.45,-7.01,13.71,101.87,1.05,168.47,107.81,22.22,11.99,8.78,49.57,97.18,4.47,107.36,-1.54,90.42,4.43,
64.70,-9.93,108.54,-8.06,13.69,99.35,2.42,169.14,106.53,27.16,14.32,15.00,53.41,92.48,0.51,99.67,-3.61,81.97,3.96,
64.56,-11.70,101.42,-8.23,13.30,96.44,4.30,168.76,105.06,32.22,16.65,20.53,56.93,86.64,-1.76,91.03,-4.17,72.64,5.15,
64.06,-12.29,94.19,-7.61,12.54,93.88,6.45,167.63,104.00,36.97,18.43,24.84,59.69,80.70,-2.31,82.77,-3.24,63.90,7.81,
63.46,-12.03,87.76,-6.48,11.38,92.18,8.53,165.98,103.72,41.01,19.22,27.63,61.36,75.53,-1.45,75.96,-1.22,56.88,11.42,
62.95,-11.36,82.84,-5.24,9.80,91.63,10.14,163.96,104.40,43.91,18.76,28.79,61.79,71.68,0.20,71.36,1.26,52.35,15.17,
62.62,-10.75,79.85,-4.34,7.80,92.20,10.94,161.60,105.98,45.40,16.96,28.42,60.96,69.34,1.92,69.25,3.46,50.60,18.18,
62.49,-10.62,78.92,-4.13,5.43,93.71,10.67,158.89,108.20,45.35,14.00,26.81,59.04,68.41,3.01,69.53,4.72,51.47,19.70,
62.49,-11.20,79.92,-4.84,2.82,95.80,9.24,155.81,110.70,43.83,10.20,24.37,56.29,68.52,3.01,71.77,4.58,54.43,19.27,
62.54,-12.53,82.54,-6.48,0.15,98.05,6.76,152.37,113.07,41.10,6.03,21.52,53.08,69.23,1.73,75.31,2.92,58.74,16.80,
62.54,-14.43,86.30,-8.84,-2.36,100.05,3.53,148.67,114.93,37.59,2.01,18.71,49.82,70.09,-0.69,79.43,-0.08,63.60,12.60,
62.43,-16.58,90.69,-11.55,-4.42,101.45,-0.02,144.93,116.02,33.86,-1.36,16.33,46.95,70.80,-3.81,83.48,-3.96,68.27,7.26,
62.21,-18.53,95.19,-14.15,-5.77,102.04,-3.34,141.48,116.27,30.49,-3.66,14.68,44.84,71.20,-7.06,86.94,-8.06,72.23,1.62,
61.97,-19.87,99.37,-16.16,-6.20,101.76,-5.91,138.73,115.81,28.03,-4.66,13.91,43.78,71.37,-9.79,89.60,-11.70,75.23,-3.48,
61.87,-20.28,102.93,-17.21,-5.56,100.75,-7.29,137.07,114.98,26.84,-4.24,14.14,43.91,71.56,-11.48,91.47,-14.29,77.33,-7.29,
62.12,-19.59,105.70,-17.05,-3.84,99.30,-7.23,136.81,114.28,27.12,-2.49,15.35,45.19,72.13,-11.78,92.80,-15.41,78.83,-9.24,
62.95,-17.84,107.65,-15.68,-1.21,97.78,-5.68,138.11,114.23,28.82,0.33,17.50,47.40,73.43,-10.59,93.93,-14.89,80.16,-9.11,
64.53,-15.28,108.86,-13.30,2.03,96.63,-2.84,140.92,115.33,31.70,3.89,20.53,50.18,75.74,-8.09,95.23,-12.85,81.73,-6.97,
66.92,-12.27,109.43,-10.25,5.47,96.16,0.92,144.96,117.85,35.37,7.82,24.38,53.12,79.13,-4.63,96.93,-9.62,83.81,-3.16,
70.04,-9.22,109.54,-6.98,8.68,96.62,5.16,149.80,121.88,39.40,11.78,28.92,55.82,83.50,-0.71,99.15,-5.68,86.56,1.74,
73.69,-6.48,109.37,-3.86,11.28,98.11,9.44,154.89,127.30,43.42,15.49,33.99,57.97,88.56,3.20,101.86,-1.52,89.94,7.14,
77.58,-4.24,109.16,-1.17,13.04,100.61,13.41,159.69,133.78,47.13,18.82,39.35,59.39,93.89,6.72,104.96,2.43,93.81,12.45,
81.39,-2.48,109.23,1.00,13.96,104.02,16.90,163.73,140.94,50.42,21.71,44.71,60.07,99.05,9.70,108.35,5.94,98.05,17.30,
84.82,-1.04,109.92,2.77,14.21,108.16,19.87,166.70,148.28,53.28,24.18,49.67,60.08,103.65,12.16,111.93,8.97,102.55,21.49,
87.66,0.43,111.55,4.40,14.13,112.81,22.46,168.49,155.42,55.86,26.32,53.87,59.63,107.38,14.33,115.70,11.67,107.27,25.05,
89.79,2.30,114.34,6.24,14.17,117.69,24.86,169.14,161.94,58.33,28.22,57.04,58.96,110.03,16.53,119.62,14.28,112.16,28.15,
91.19,4.87,118.32,8.59,14.74,122.43,27.27,168.81,167.44,60.90,29.97,59.00,58.32,111.49,19.07,123.56,17.05,117.06,31.00,
91.96,8.29,123.28,11.63,16.16,126.63,29.83,167.78,171.61,63.72,31.63,59.81,57.99,111.70,22.10,127.32,20.08,121.71,33.67,
92.24,12.46,128.76,15.33,18.58,129.86,32.56,166.31,174.18,66.90,33.29,59.73,58.21,110.63,25.59,130.52,23.30,125.67,36.16,
92.21,17.07,134.14,19.42,21.92,131.72,35.39,164.66,174.98,70.38,34.96,59.17,59.15,108.30,29.27,132.71,26.44,128.47,38.25,
92.05,21.65,138.77,23.50,25.94,132.00,38.14,163.06,174.03,74.10,36.66,58.61,60.89,104.81,32.77,133.49,29.15,129.65,39.73,
91.97,25.65,142.14,27.09,30.22,130.69,40.57,161.69,171.54,77.83,38.35,58.57,63.38,100.36,35.62,132.61,31.04,128.95,40.36,
92.12,28.57,143.99,29.73,34.26,128.02,42.44,160.69,167.87,81.26,39.88,59.44,66.38,95.26,37.46,130.02,31.84,126.32,40.06,
92.64,30.07,144.35,31.08,37.57,124.48,43.51,160.12,163.56,84.03,41.05,61.40,69.50,89.97,38.05,126.00,31.48,122.07,38.92,
93.60,30.03,143.58,31.03,39.74,120.72,43.64,160.05,159.19,85.77,41.58,64.46,72.24,85.01,37.42,121.05,30.11,116.77,37.28,
95.06,28.56,142.26,29.66,40.51,117.44,42.80,160.49,155.35,86.17,41.20,68.36,74.09,80.95,35.81,115.90,28.13,111.23,35.59,
96.95,26.02,141.03,27.30,39.86,115.28,41.09,161.40,152.50,85.07,39.74,72.72,74.63,78.25,33.67,111.25,26.04,106.21,34.38,
99.19,22.94,140.49,24.42,38.00,114.67,38.77,162.72,150.95,82.51,37.18,77.05,73.70,77.24,31.53,107.74,24.38,102.45,34.07,
101.62,19.90,141.05,21.60,35.38,115.84,36.24,164.36,150.83,78.78,33.77,80.89,71.44,78.05,29.92,105.82,23.60,100.44,34.93,
104.06,17.46,142.88,19.36,32.62,118.72,33.93,166.18,152.08,74.38,29.99,83.89,68.29,80.56,29.26,105.68,23.99,100.43,36.98,
106.34,16.08,145.90,18.16,30.36,123.07,32.30,168.06,154.52,69.94,26.45,85.82,64.90,84.49,29.79,107.25,25.59,102.38,40.01,
108.31,16.00,149.84,18.26,29.21,128.47,31.73,169.87,157.88,66.13,23.89,86.67,62.03,89.42,31.56,110.30,28.24,106.03,43.64,
109.91,17.26,154.31,19.69,29.58,134.46,32.38,171.48,161.85,63.50,22.90,86.60,60.30,94.87,34.35,114.41,31.55,110.96,47.36,
111.18,19.62,158.92,22.23,31.56,140.63,34.23,172.84,166.15,62.36,23.83,85.93,60.09,100.44,37.77,119.17,35.03,116.72,50.62,
112.25,22.70,163.32,25.48,34.95,146.65,37.00,173.92,170.53,62.76,26.74,85.13,61.46,105.81,41.31,124.16,38.11,122.82,52.95,
113.35,25.95,167.24,28.90,39.23,152.31,40.19,174.73,174.81,64.41,31.29,84.72,64.09,110.77,44.40,129.00,40.26,128.81,53.97,
114.74,28.81,170.55,31.93,43.70,157.52,43.22,175.32,178.88,66.84,36.83,85.19,67.38,115.21,46.56,133.40,41.10,134.33,53.50,
116.65,30.79,173.20,34.10,47.58,162.31,45.51,175.73,182.69,69.44,42.51,86.85,70.61,119.14,47.47,137.17,40.46,139.13,51.56,
119.23,31.59,175.22,35.11,50.20,166.74,46.61,175.95,186.19,71.57,47.39,89.88,73.10,122.55,47.03,140.19,38.42,143.05,48.41,
122.53,31.10,176.69,34.91,51.11,170.88,46.26,175.94,189.37,72.78,50.59,94.14,74.27,125.53,45.41,142.45,35.32,146.09,44.52,
126.43,29.46,177.70,33.66,50.15,174.74,44.45,175.59,192.14,72.77,51.46,99.29,73.88,128.10,42.98,143.99,31.67,148.32,40.45,
130.74,27.02,178.33,31.71,47.50,178.32,41.42,174.79,194.43,71.53,49.64,104.81,71.94,130.35,40.28,144.95,28.10,149.91,36.86,
135.19,24.25,178.64,29.56,43.60,181.54,37.60,173.42,196.11,69.32,45.11,110.04,68.78,132.31,37.90,145.49,25.25,151.08,34.37,
139.54,21.68,178.69,27.71,39.06,184.32,33.50,171.44,197.08,66.56,38.22,114.42,64.93,134.06,36.41,145.80,23.68,152.10,33.48,
143.62,19.79,178.52,26.61,34.57,186.57,29.66,168.89,197.28,63.81,29.63,117.48,61.06,135.66,36.25,146.05,23.79,153.16,34.51,
147.32,18.96,178.16,26.60,30.75,188.25,26.56,165.91,196.69,61.63,20.21,118.99,57.83,137.14,37.66,146.34,25.69,154.40,37.48,
150.63,19.37,177.63,27.82,28.10,189.37,24.50,162.72,195.41,60.50,10.99,118.89,55.83,138.53,40.66,146.75,29.28,155.89,42.15,
153.62,21.04,176.99,30.25,26.91,190.03,23.64,159.56,193.61,60.72,2.94,117.34,55.46,139.86,45.01,147.30,34.19,157.62,48.07,
156.34,23.78,176.29,33.67,27.30,190.36,23.95,156.65,191.51,62.39,-3.11,114.63,56.88,141.13,50.32,147.96,39.88,159.52,54.60,
158.86,27.27,175.62,37.74,29.14,190.48,25.21,154.12,189.34,65.33,-6.57,111.16,60.01,142.33,56.01,148.66,45.71,161.48,61.01,
161.20,31.07,175.06,42.02,32.17,190.57,27.11,152.06,187.37,69.23,-7.20,107.29,64.51,143.49,61.51,149.37,51.06,163.42,66.67,
163.36,34.75,174.73,46.09,36.01,190.78,29.27,150.45,185.82,73.61,-5.07,103.38,69.87,144.66,66.31,150.08,55.44,165.29,71.13,
165.34,37.95,174.79,49.59,40.21,191.25,31.34,149.26,184.90,77.99,-0.59,99.70,75.48,145.97,70.05,150.83,58.56,167.13,74.19,
167.17,40.44,175.41,52.31,44.37,192.11,33.04,148.45,184.75,81.94,5.62,96.45,80.79,147.56,72.61,151.73,60.39,169.07,75.91,
168.87,42.18,176.73,54.26,48.16,193.46,34.23,148.02,185.45,85.21,12.84,93.76,85.36,149.59,74.10,152.91,61.16,171.26,76.66,
170.52,43.30,178.92,55.58,51.40,195.36,34.90,147.98,186.98,87.68,20.36,91.70,88.96,152.21,74.85,154.53,61.27,173.90,76.94,
172.21,44.09,182.07,56.56,54.06,197.81,35.15,148.36,189.27,89.43,27.57,90.27,91.56,155.52,75.26,156.73,61.17,177.16,77.26,
174.03,44.87,186.21,57.52,56.27,200.75,35.15,149.17,192.14,90.61,34.09,89.47,93.36,159.57,75.73,159.60,61.24,181.15,77.97,
176.01,45.95,191.28,58.70,58.21,204.04,35.08,150.38,195.34,91.40,39.73,89.26,94.61,164.29,76.54,163.13,61.71,185.84,79.22,
178.15,47.47,197.08,60.22,60.09,207.42,35.01,151.89,198.55,91.91,44.50,89.59,95.62,169.50,77.74,167.21,62.56,191.08,80.86,
180.37,49.44,203.30,62.00,62.04,210.59,34.92,153.54,201.43,92.15,48.55,90.45,96.58,174.92,79.17,171.59,63.56,196.57,82.49,
182.51,51.68,209.51,63.84,64.10,213.19,34.70,155.19,203.67,92.00,52.13,91.78,97.59,180.21,80.50,175.93,64.31,201.88,83.58,
184.40,53.88,215.24,65.38,66.16,214.90,34.16,156.68,205.00,91.22,55.46,93.49,98.61,184.98,81.29,179.85,64.37,206.57,83.59,
185.81,55.66,220.03,66.28,68.00,215.44,33.07,157.92,205.24,89.60,58.70,95.48,99.50,188.83,81.16,182.93,63.35,210.16,82.10,
186.59,56.69,223.49,66.28,69.35,214.68,31.26,158.91,204.34,86.93,61.92,97.63,100.07,191.48,79.81,184.88,61.05,212.33,78.93,
186.63,56.72,225.39,65.20,69.96,212.66,28.68,159.77,202.37,83.14,65.08,99.80,100.15,192.76,77.16,185.50,57.47,212.88,74.20,
185.96,55.69,225.67,63.08,69.62,209.58,25.35,160.68,199.54,78.30,68.01,101.86,99.60,192.65,73.35,184.82,52.85,211.88,68.31,
184.71,53.67,224.49,60.08,68.20,205.79,21.42,161.90,196.18,72.58,70.43,103.70,98.35,191.33,68.68,183.00,47.63,209.54,61.88,
183.17,50.87,222.16,56.48,65.70,201.73,17.08,163.71,192.63,66.26,72.04,105.25,96.38,189.07,63.61,180.38,42.33,206.27,55.59,
181.67,47.60,219.13,52.61,62.17,197.90,12.54,166.38,189.28,59.64,72.52,106.44,93.71,186.29,58.61,177.39,37.47,202.57,50.11,
180.61,44.15,215.89,48.80,57.76,194.76,7.98,170.09,186.49,52.97,71.62,107.26,90.43,183.43,54.11,174.47,33.49,198.97,45.91,
180.32,40.83,212.91,45.34,52.73,192.67,3.55,174.97,184.51,46.46,69.27,107.69,86.73,180.89,50.40,172.04,30.62,195.94,43.23,
181.06,37.83,210.63,42.37,47.36,191.89,-0.70,181.00,183.51,40.23,65.51,107.71,82.86,179.06,47.60,170.46,28.88,193.86,41.97,
182.96,35.26,209.36,39.96,42.00,192.52,-4.76,188.05,183.59,34.32,60.61,107.36,79.12,178.23,45.62,169.95,28.06,193.00,41.79,
185.97,33.12,209.28,38.03,37.00,194.49,-8.69,195.91,184.70,28.70,55.00,106.66,75.90,178.58,44.23,170.65,27.78,193.47,42.10,
189.93,31.29,210.41,36.39,32.66,197.61,-12.56,204.26,186.73,23.32,49.16,105.72,73.51,180.18,43.06,172.54,27.55,195.23,42.27,
194.56,29.59,212.63,34.80,29.18,201.57,-16.47,212.78,189.48,18.12,43.60,104.65,72.23,182.97,41.75,175.49,26.90,198.10,41.73,
199.50,27.83,215.69,33.03,26.61,205.97,-20.49,221.16,192.68,13.05,38.72,103.60,72.16,186.76,39.96,179.23,25.49,201.79,40.10,
204.39,25.86,219.20,30.90,24.86,210.37,-24.64,229.16,196.04,8.14,34.80,102.72,73.31,191.25,37.53,183.42,23.16,205.91,37.30,
208.88,23.58,222.72,28.32,23.71,214.31,-28.90,236.57,199.23,3.46,31.96,102.16,75.55,196.04,34.42,187.64,19.95,209.99,33.50,
212.69,20.98,225.78,25.31,22.83,217.41,-33.21,243.27,201.93,-0.88,30.18,102.00,78.68,200.69,30.77,191.44,16.07,213.58,29.07,
215.64,18.14,227.98,22.02,21.96,219.39,-37.43,249.23,203.94,-4.73,29.40,102.32,82.52,204.81,26.84,194.46,11.87,216.29,24.51,
217.67,15.18,229.02,18.64,20.87,220.15,-41.45,254.42,205.15,-7.96,29.54,103.10,86.91,208.10,22.92,196.47,7.68,217.93,20.22,
218.80,12.25,228.79,15.38,19.45,219.79,-45.11,258.85,205.61,-10.46,30.53,104.27,91.73,210.43,19.31,197.41,3.81,218.45,16.53,
219.17,9.45,227.31,12.44,17.72,218.53,-48.33,262.57,205.51,-12.25,32.33,105.76,96.90,211.84,16.19,197.38,0.43,218.02,13.55,
218.97,6.79,224.80,9.90,15.79,216.75,-51.09,265.64,205.11,-13.44,34.93,107.44,102.34,212.53,13.66,196.67,-2.40,216.95,11.23,
218.44,4.26,221.55,7.80,13.84,214.86,-53.43,268.16,204.71,-14.22,38.26,109.18,107.88,212.82,11.71,195.64,-4.72,215.65,9.41,
217.82,1.81,217.92,6.12,12.05,213.23,-55.43,270.23,204.59,-14.84,42.20,110.83,113.32,213.06,10.30,194.65,-6.57,214.52,7.95,
217.33,-0.59,214.24,4.80,10.58,212.14,-57.19,272.01,204.89,-15.56,46.57,112.28,118.40,213.56,9.39,194.03,-7.98,213.87,6.77,
217.18,-2.84,210.76,3.87,9.57,211.69,-58.79,273.59,205.62,-16.59,51.10,113.39,122.83,214.50,8.97,193.93,-8.90,213.83,5.94,
217.50,-4.79,207.63,3.35,9.07,211.81,-60.30,275.04,206.65,-18.04,55.51,114.05,126.40,215.94,9.08,194.37,-9.23,214.41,5.57,
218.32,-6.21,204.91,3.32,9.13,212.31,-61.72,276.35,207.72,-19.92,59.55,114.18,128.97,217.76,9.79,195.24,-8.84,215.43,5.85,
219.61,-6.84,202.53,3.87,9.73,212.85,-63.05,277.43,208.52,-22.13,63.02,113.72,130.53,219.72,11.11,196.28,-7.69,216.60,6.87,
