12.11,1.02,7.22,2.49,-4.61,1.42,0.30,4.91,-0.55,-1.93,9.73,5.45,-0.65,5.63,4.77,2.86,5.40,4.10,6.70,
11.95,1.14,6.04,2.62,-4.33,0.35,0.10,5.00,-1.67,-1.81,7.31,4.44,-0.25,5.02,5.11,1.94,5.80,3.21,7.13,
11.52,0.97,5.07,2.53,-4.08,-0.26,-0.44,5.11,-2.20,-2.33,4.60,3.79,-0.58,4.47,5.07,1.08,5.75,2.38,7.09,
10.93,0.64,4.38,2.32,-3.71,-0.41,-1.18,5.27,-2.14,-3.38,1.84,3.48,-1.59,4.01,4.75,0.32,5.32,1.64,6.67,
10.29,0.29,3.98,2.13,-3.09,-0.11,-1.96,5.52,-1.56,-4.77,-0.72,3.44,-3.09,3.66,4.26,-0.32,4.63,1.02,5.98,
9.75,0.04,3.91,2.08,-2.13,0.58,-2.59,5.92,-0.55,-6.26,-2.81,3.60,-4.82,3.47,3.74,-0.82,3.84,0.54,5.19,
9.43,0.03,4.17,2.24,-0.81,1.62,-2.91,6.53,0.80,-7.60,-4.21,3.89,-6.52,3.47,3.32,-1.14,3.08,0.27,4.41,
9.46,0.29,4.74,2.66,0.80,2.91,-2.87,7.39,2.38,-8.60,-4.78,4.27,-7.95,3.71,3.06,-1.22,2.43,0.24,3.72,
9.89,0.81,5.61,3.30,2.57,4.41,-2.44,8.52,4.08,-9.16,-4.51,4.74,-8.94,4.23,2.97,-1.01,1.91,0.51,3.14,
10.77,1.53,6.77,4.06,4.31,6.04,-1.71,9.93,5.84,-9.25,-3.46,5.28,-9.41,5.07,2.98,-0.45,1.49,1.12,2.63,
12.07,2.32,8.20,4.82,5.86,7.73,-0.80,11.56,7.56,-8.93,-1.83,5.92,-9.40,6.21,3.00,0.48,1.10,2.11,2.12,
13.69,3.05,9.84,5.45,7.08,9.43,0.16,13.34,9.21,-8.28,0.17,6.67,-8.95,7.63,2.93,1.80,0.67,3.46,1.56,
15.48,3.61,11.62,5.88,7.88,11.05,1.06,15.16,10.71,-7.40,2.33,7.54,-8.16,9.23,2.70,3.44,0.16,5.11,0.91,
17.23,3.96,13.41,6.05,8.27,12.50,1.84,16.84,11.99,-6.36,4.46,8.49,-7.11,10.84,2.30,5.27,-0.43,6.94,0.21,
18.72,4.07,15.05,5.98,8.31,13.67,2.47,18.21,12.96,-5.21,6.42,9.46,-5.84,12.27,1.78,7.11,-1.02,8.73,-0.48,
19.71,4.00,16.36,5.72,8.10,14.40,3.00,19.10,13.52,-3.97,8.12,10.35,-4.39,13.29,1.23,8.71,-1.54,10.28,-1.04,
20.01,3.82,17.13,5.36,7.77,14.56,3.43,19.36,13.53,-2.65,9.50,11.02,-2.78,13.67,0.76,9.84,-1.88,11.33,-1.38,
19.50,3.61,17.24,4.97,7.38,14.01,3.78,18.90,12.90,-1.28,10.49,11.32,-1.04,13.29,0.46,10.31,-1.95,11.69,-1.42,
18.18,3.43,16.59,4.60,7.01,12.68,4.02,17.71,11.54,0.08,11.04,11.14,0.72,12.09,0.39,9.99,-1.74,11.26,-1.15,
16.15,3.32,15.21,4.29,6.65,10.56,4.09,15.88,9.44,1.33,11.08,10.38,2.38,10.16,0.57,8.89,-1.25,10.02,-0.60,
13.60,3.27,13.19,4.02,6.29,7.73,3.93,13.55,6.66,2.36,10.57,9.02,3.81,7.67,0.96,7.12,-0.57,8.11,0.15,
10.80,3.25,10.71,3.77,5.90,4.35,3.47,10.94,3.34,3.03,9.48,7.12,4.84,4.87,1.46,4.86,0.21,5.71,0.98,
8.07,3.21,8.01,3.52,5.45,0.67,2.67,8.31,-0.29,3.24,7.88,4.80,5.40,2.06,1.98,2.40,0.95,3.11,1.78,
5.67,3.10,5.36,3.21,4.91,-3.04,1.54,5.86,-3.96,2.93,5.88,2.27,5.43,-0.48,2.42,-0.01,1.57,0.59,2.45,
3.85,2.90,2.99,2.84,4.29,-6.45,0.13,3.78,-7.36,2.08,3.65,-0.23,4.99,-2.54,2.69,-2.11,1.97,-1.58,2.92,
2.76,2.58,1.11,2.41,3.59,-9.27,-1.46,2.20,-10.19,0.73,1.42,-2.44,4.16,-3.96,2.78,-3.69,2.13,-3.18,3.16,
2.44,2.16,-0.13,1.93,2.85,-11.25,-3.11,1.16,-12.18,-1.03,-0.62,-4.13,3.09,-4.67,2.66,-4.63,2.06,-4.07,3.20,
2.86,1.65,-0.68,1.45,2.10,-12.20,-4.68,0.66,-13.12,-3.09,-2.29,-5.12,1.94,-4.68,2.40,-4.87,1.81,-4.19,3.06,
3.86,1.11,-0.53,1.02,1.37,-12.05,-6.06,0.64,-12.91,-5.32,-3.47,-5.27,0.83,-4.06,2.05,-4.43,1.44,-3.56,2.82,
5.24,0.57,0.25,0.67,0.71,-10.81,-7.14,1.00,-11.53,-7.58,-4.10,-4.57,-0.12,-2.91,1.68,-3.38,1.01,-2.26,2.50,
6.75,0.08,1.53,0.45,0.12,-8.62,-7.91,1.64,-9.11,-9.77,-4.22,-3.07,-0.88,-1.37,1.34,-1.85,0.57,-0.43,2.14,
8.13,-0.34,3.13,0.35,-0.36,-5.69,-8.35,2.43,-5.84,-11.82,-3.95,-0.90,-1.46,0.42,1.06,0.01,0.14,1.75,1.74,
9.19,-0.67,4.89,0.38,-0.74,-2.32,-8.49,3.28,-2.01,-13.68,-3.45,1.74,-1.90,2.31,0.85,2.04,-0.26,4.10,1.31,
9.80,-0.92,6.62,0.50,-1.02,1.19,-8.42,4.13,2.06,-15.31,-2.87,4.64,-2.24,4.17,0.69,4.08,-0.63,6.44,0.83,
9.92,-1.08,8.19,0.70,-1.20,4.52,-8.18,4.94,6.02,-16.64,-2.38,7.56,-2.53,5.90,0.58,6.00,-0.97,8.60,0.33,
9.59,-1.13,9.49,0.96,-1.26,7.46,-7.81,5.70,9.63,-17.59,-2.05,10.34,-2.73,7.41,0.54,7.68,-1.21,10.48,-0.11,
8.94,-1.06,10.47,1.30,-1.19,9.85,-7.30,6.42,12.67,-18.06,-1.88,12.82,-2.75,8.67,0.61,9.05,-1.29,11.98,-0.38,
8.11,-0.84,11.13,1.74,-0.98,11.65,-6.62,7.13,15.05,-17.94,-1.79,14.93,-2.48,9.65,0.88,10.07,-1.12,13.07,-0.38,
7.28,-0.46,11.50,2.30,-0.64,12.91,-5.71,7.83,16.78,-17.15,-1.66,16.65,-1.76,10.37,1.42,10.75,-0.61,13.75,0.02,
6.55,0.09,11.66,2.99,-0.20,13.78,-4.53,8.53,17.94,-15.67,-1.32,18.04,-0.48,10.85,2.26,11.10,0.28,14.05,0.87,
6.03,0.76,11.69,3.77,0.28,14.43,-3.11,9.20,18.67,-13.58,-0.67,19.17,1.36,11.15,3.39,11.19,1.51,14.05,2.14,
5.73,1.45,11.67,4.54,0.67,15.03,-1.55,9.81,19.13,-11.09,0.29,20.14,3.67,11.33,4.69,11.06,2.95,13.84,3.71,
5.62,2.01,11.68,5.16,0.84,15.73,0.00,10.34,19.50,-8.47,1.48,21.04,6.22,11.46,5.98,10.82,4.41,13.51,5.35,
5.64,2.28,11.78,5.46,0.64,16.60,1.31,10.76,19.88,-6.09,2.70,21.95,8.69,11.59,7.04,10.54,5.63,13.17,6.81,
5.68,2.09,11.99,5.28,-0.04,17.63,2.15,11.07,20.36,-4.27,3.72,22.87,10.70,11.77,7.62,10.29,6.38,12.89,7.81,
5.66,1.35,12.30,4.53,-1.26,18.76,2.32,11.29,20.95,-3.29,4.30,23.81,11.94,12.02,7.54,10.12,6.46,12.73,8.16,
5.47,0.04,12.68,3.20,-2.97,19.87,1.74,11.43,21.64,-3.29,4.27,24.71,12.19,12.36,6.73,10.06,5.80,12.71,7.75,
5.06,-1.77,13.09,1.38,-5.04,20.83,0.44,11.52,22.38,-4.25,3.60,25.50,11.39,12.74,5.22,10.13,4.44,12.84,6.62,
4.40,-3.88,13.48,-0.75,-7.25,21.53,-1.42,11.60,23.11,-5.98,2.37,26.12,9.68,13.14,3.19,10.31,2.57,13.11,4.95,
3.53,-6.03,13.79,-2.91,-9.29,21.87,-3.53,11.70,23.78,-8.14,0.81,26.52,7.39,13.49,0.92,10.57,0.46,13.49,3.01,
2.54,-7.92,14.01,-4.81,-10.86,21.85,-5.55,11.84,24.34,-10.28,-0.76,26.67,4.97,13.74,-1.27,10.89,-1.54,13.93,1.13,
1.54,-9.24,14.13,-6.16,-11.67,21.50,-7.08,12.06,24.79,-11.94,-2.01,26.61,2.92,13.86,-3.02,11.22,-3.10,14.39,-0.35,
0.70,-9.79,14.16,-6.75,-11.51,20.91,-7.81,12.37,25.13,-12.73,-2.67,26.37,1.68,13.81,-4.06,11.54,-3.98,14.85,-1.18,
0.18,-9.43,14.15,-6.47,-10.30,20.20,-7.56,12.83,25.36,-12.43,-2.60,26.05,1.54,13.59,-4.24,11.83,-4.03,15.25,-1.24,
0.16,-8.18,14.12,-5.35,-8.13,19.48,-6.33,13.45,25.50,-11.03,-1.83,25.69,2.53,13.22,-3.56,12.06,-3.28,15.57,-0.55,
0.72,-6.21,14.12,-3.57,-5.19,18.84,-4.33,14.24,25.52,-8.77,-0.56,25.35,4.45,12.73,-2.15,12.21,-1.93,15.78,0.69,
1.94,-3.78,14.17,-1.39,-1.82,18.33,-1.92,15.18,25.38,-6.10,0.84,25.03,6.86,12.17,-0.30,12.29,-0.26,15.84,2.19,
3.78,-1.21,14.27,0.88,1.59,17.90,0.43,16.22,25.02,-3.56,1.95,24.68,9.19,11.55,1.64,12.25,1.38,15.72,3.59,
6.13,1.17,14.38,2.92,4.70,17.47,2.25,17.26,24.34,-1.71,2.35,24.22,10.88,10.90,3.35,12.09,2.67,15.39,4.59,
8.82,3.15,14.46,4.52,7.22,16.91,3.19,18.17,23.27,-0.95,1.75,23.56,11.52,10.23,4.59,11.80,3.41,14.85,5.00,
11.63,4.60,14.47,5.60,9.04,16.10,3.08,18.82,21.76,-1.43,0.07,22.63,10.95,9.55,5.25,11.36,3.54,14.11,4.78,
14.32,5.59,14.36,6.21,10.22,14.97,2.00,19.10,19.84,-3.01,-2.54,21.40,9.32,8.87,5.40,10.82,3.18,13.24,4.09,
16.66,6.28,14.15,6.56,10.95,13.53,0.24,18.95,17.62,-5.28,-5.68,19.94,7.05,8.24,5.27,10.24,2.61,12.31,3.22,
18.47,6.93,13.86,6.89,11.54,11.85,-1.77,18.36,15.29,-7.66,-8.83,18.36,4.73,7.73,5.16,9.72,2.15,11.48,2.53,
19.65,7.79,13.58,7.50,12.32,10.12,-3.51,17.39,13.10,-9.52,-11.41,16.85,3.00,7.42,5.38,9.38,2.14,10.89,2.35,
20.18,9.04,13.42,8.56,13.55,8.58,-4.56,16.19,11.35,-10.35,-12.93,15.64,2.36,7.43,6.17,9.36,2.81,10.70,2.93,
20.11,10.77,13.49,10.13,15.39,7.46,-4.64,14.94,10.31,-9.85,-13.10,14.96,3.11,7.83,7.61,9.78,4.24,11.04,4.32,
19.58,12.86,13.87,12.13,17.78,6.97,-3.70,13.82,10.16,-7.99,-11.91,14.96,5.24,8.65,9.61,10.68,6.31,11.96,6.39,
18.74,15.08,14.60,14.28,20.52,7.24,-1.94,13.05,11.00,-5.05,-9.60,15.75,8.45,9.88,11.92,12.07,8.76,13.45,8.85,
17.79,17.11,15.66,16.26,23.26,8.27,0.27,12.76,12.79,-1.53,-6.66,17.32,12.21,11.41,14.18,13.87,11.20,15.41,11.29,
16.88,18.56,16.96,17.67,25.56,9.95,2.41,13.03,15.36,1.93,-3.73,19.55,15.86,13.09,15.96,15.92,13.19,17.64,13.24,
16.12,19.10,18.36,18.17,27.01,12.08,3.96,13.85,18.41,4.67,-1.48,22.21,18.76,14.72,16.91,18.02,14.35,19.92,14.31,
15.59,18.50,19.67,17.54,27.27,14.36,4.49,15.13,21.57,6.15,-0.51,25.00,20.34,16.06,16.75,19.94,14.39,21.98,14.20,
15.27,16.68,20.71,15.70,26.16,16.48,3.71,16.71,24.46,6.01,-1.23,27.57,20.28,16.93,15.38,21.46,13.19,23.58,12.81,
15.11,13.74,21.33,12.74,23.69,18.13,1.59,18.37,26.72,4.15,-3.79,29.62,18.51,17.16,12.86,22.42,10.81,24.55,10.21,
15.02,9.94,21.40,8.94,20.04,19.10,-1.70,19.90,28.11,0.78,-8.07,30.94,15.26,16.69,9.43,22.73,7.51,24.79,6.67,
14.88,5.65,20.89,4.66,15.59,19.23,-5.78,21.10,28.50,-3.67,-13.69,31.46,10.99,15.52,5.46,22.36,3.64,24.29,2.60,
14.64,1.30,19.84,0.35,10.77,18.53,-10.12,21.84,27.93,-8.57,-20.12,31.25,6.33,13.76,1.38,21.39,-0.34,23.15,-1.53,
14.24,-2.67,18.36,-3.56,6.10,17.12,-14.17,22.10,26.60,-13.25,-26.70,30.55,1.98,11.60,-2.37,19.98,-4.00,21.54,-5.24,
13.73,-5.89,16.66,-6.69,2.03,15.23,-17.41,21.93,24.81,-17.07,-32.82,29.67,-1.45,9.28,-5.41,18.32,-6.95,19.71,-8.13,
13.18,-8.09,14.97,-8.80,-1.05,13.15,-19.48,21.47,22.91,-19.58,-38.00,28.91,-3.53,7.08,-7.47,16.64,-8.91,17.89,-9.93,
12.74,-9.13,13.54,-9.73,-2.89,11.19,-20.19,20.91,21.23,-20.55,-41.98,28.54,-4.07,5.25,-8.40,15.18,-9.75,16.33,-10.52,
12.55,-9.01,12.60,-9.49,-3.38,9.64,-19.55,20.48,20.06,-20.00,-44.70,28.67,-3.15,4.00,-8.21,14.11,-9.48,15.20,-9.92,
12.75,-7.83,12.33,-8.19,-2.57,8.69,-17.75,20.38,19.53,-18.20,-46.33,29.28,-1.06,3.45,-6.98,13.57,-8.20,14.63,-8.27,
13.44,-5.79,12.78,-6.01,-0.60,8.43,-15.12,20.77,19.65,-15.54,-47.19,30.19,1.77,3.63,-4.94,13.59,-6.10,14.65,-5.80,
14.63,-3.13,13.97,-3.20,2.25,8.87,-12.02,21.72,20.33,-12.46,-47.64,31.18,4.88,4.48,-2.31,14.17,-3.45,15.22,-2.76,
16.30,-0.15,15.77,-0.07,5.65,9.88,-8.84,23.25,21.36,-9.37,-48.05,31.98,7.86,5.88,0.60,15.21,-0.50,16.24,0.56,
18.31,2.85,18.01,3.09,9.24,11.32,-5.89,25.28,22.54,-6.59,-48.68,32.38,10.40,7.65,3.49,16.59,2.45,17.58,3.90,
20.50,5.58,20.46,5.98,12.65,12.99,-3.40,27.64,23.64,-4.30,-49.67,32.27,12.36,9.62,6.07,18.17,5.14,19.09,6.97,
22.66,7.79,22.86,8.33,15.54,14.71,-1.52,30.15,24.50,-2.59,-51.03,31.65,13.70,11.58,8.08,19.79,7.31,20.62,9.53,
24.58,9.30,24.98,9.95,17.68,16.29,-0.31,32.56,25.04,-1.44,-52.63,30.62,14.45,13.37,9.32,21.30,8.77,22.03,11.38,
26.04,10.03,26.62,10.72,18.93,17.61,0.27,34.65,25.23,-0.79,-54.28,29.36,14.75,14.86,9.69,22.58,9.40,23.22,12.39,
26.91,9.98,27.63,10.66,19.27,18.59,0.30,36.21,25.13,-0.53,-55.72,28.11,14.70,15.95,9.21,23.53,9.19,24.10,12.52,
27.09,9.31,27.96,9.91,18.83,19.20,-0.04,37.09,24.80,-0.54,-56.70,27.08,14.46,16.58,8.00,24.08,8.25,24.63,11.85,
26.58,8.26,27.59,8.70,17.83,19.42,-0.60,37.22,24.35,-0.69,-57.01,26.41,14.15,16.72,6.33,24.21,6.81,24.79,10.58,
25.47,7.11,26.60,7.36,16.56,19.28,-1.17,36.59,23.84,-0.85,-56.53,26.19,13.89,16.40,4.53,23.92,5.18,24.58,8.99,
23.91,6.20,25.15,6.22,15.36,18.83,-1.58,35.28,23.32,-0.92,-55.25,26.37,13.76,15.69,2.95,23.27,3.69,24.06,7.39,
22.09,5.78,23.40,5.59,14.48,18.11,-1.72,33.42,22.78,-0.85,-53.27,26.81,13.79,14.66,1.92,22.31,2.66,23.26,6.08,
20.20,6.02,21.52,5.66,14.12,17.18,-1.52,31.16,22.18,-0.63,-50.81,27.27,13.96,13.40,1.66,21.14,2.29,22.25,5.29,
18.42,6.98,19.69,6.50,14.34,16.05,-1.02,28.66,21.45,-0.31,-48.16,27.49,14.17,12.00,2.24,19.81,2.68,21.07,5.12,
16.87,8.53,18.01,8.02,15.07,14.77,-0.32,26.09,20.52,0.00,-45.61,27.24,14.29,10.53,3.60,18.39,3.76,19.77,5.54,
15.61,10.46,16.56,10.00,16.12,13.38,0.42,23.60,19.38,0.16,-43.47,26.40,14.17,9.06,5.50,16.95,5.34,18.38,6.42,
14.64,12.44,15.39,12.10,17.21,11.97,1.01,21.29,18.10,0.03,-41.96,24.99,13.67,7.65,7.62,15.52,7.11,16.96,7.52,
13.95,14.08,14.51,13.96,18.02,10.64,1.29,19.30,16.79,-0.48,-41.22,23.20,12.70,6.39,9.58,14.19,8.73,15.58,8.55,
13.47,15.04,13.91,15.20,18.25,9.54,1.09,17.72,15.63,-1.45,-41.31,21.34,11.23,5.38,10.97,13.02,9.84,14.31,9.22,
13.17,15.02,13.61,15.50,17.65,8.82,0.34,16.65,14.84,-2.89,-42.19,19.75,9.27,4.72,11.48,12.11,10.16,13.26,9.27,
13.02,13.84,13.60,14.66,16.06,8.60,-1.01,16.14,14.56,-4.76,-43.77,18.76,6.92,4.52,10.88,11.54,9.48,12.51,8.52,
12.97,11.48,13.84,12.62,13.48,8.92,-2.92,16.19,14.88,-7.01,-45.93,18.53,4.28,4.80,9.10,11.32,7.75,12.10,6.89,
12.97,8.06,14.28,9.48,10.04,9.76,-5.27,16.78,15.77,-9.51,-48.51,19.09,1.50,5.54,6.22,11.45,5.03,12.04,4.46,
12.96,3.86,14.83,5.49,5.97,10.97,-7.90,17.78,17.07,-12.10,-51.34,20.26,-1.22,6.63,2.50,11.85,1.57,12.26,1.38,
12.85,-0.73,15.36,1.02,1.66,12.33,-10.56,19.03,18.54,-14.58,-54.20,21.74,-3.68,7.89,-1.70,12.39,-2.29,12.64,-2.03,
12.56,-5.23,15.73,-3.46,-2.48,13.61,-12.98,20.35,19.92,-16.68,-56.86,23.20,-5.61,9.09,-5.89,12.92,-6.10,13.04,-5.40,
12.02,-9.16,15.82,-7.48,-6.02,14.56,-14.86,21.57,20.95,-18.14,-59.06,24.30,-6.77,10.03,-9.61,13.28,-9.44,13.31,-8.34,
11.17,-12.14,15.56,-10.60,-8.57,15.01,-15.95,22.54,21.45,-18.71,-60.58,24.83,-6.94,10.53,-12.42,13.36,-11.89,13.35,-10.49,
10.03,-13.84,14.95,-12.51,-9.86,14.90,-16.05,23.19,21.36,-18.20,-61.23,24.74,-5.97,10.51,-14.00,13.13,-13.18,13.12,-11.58,
8.66,-14.15,14.05,-13.03,-9.74,14.27,-15.08,23.53,20.74,-16.54,-60.90,24.12,-3.84,9.98,-14.20,12.61,-13.18,12.64,-11.49,
7.16,-13.09,12.99,-12.18,-8.24,13.28,-13.10,23.61,19.77,-13.77,-59.62,23.20,-0.66,9.04,-13.06,11.89,-11.94,12.00,-10.28,
5.67,-10.89,11.93,-10.15,-5.55,12.14,-10.29,23.53,18.69,-10.13,-57.54,22.26,3.32,7.86,-10.80,11.11,-9.69,11.31,-8.15,
4.35,-7.89,11.05,-7.27,-1.98,11.11,-6.96,23.44,17.75,-5.91,-54.92,21.62,7.74,6.62,-7.80,10.42,-6.77,10.73,-5.42,
3.32,-4.53,10.48,-3.96,2.04,10.40,-3.46,23.45,17.17,-1.50,-52.13,21.51,12.22,5.53,-4.49,9.96,-3.62,10.34,-2.49,
2.67,-1.26,10.27,-0.70,6.06,10.14,-0.17,23.63,17.06,2.69,-49.55,22.02,16.34,4.71,-1.37,9.79,-0.67,10.23,0.24,
2.44,1.49,10.43,2.09,9.65,10.38,2.57,24.01,17.42,6.33,-47.56,23.11,19.79,4.25,1.16,9.92,1.70,10.37,2.43,
2.57,3.43,10.84,4.09,12.44,11.00,4.50,24.52,18.11,9.13,-46.47,24.57,22.32,4.11,2.80,10.29,3.24,10.69,3.84,
2.93,4.36,11.33,5.09,14.21,11.82,5.45,25.03,18.88,10.92,-46.48,26.06,23.82,4.19,3.39,10.72,3.81,11.03,4.36,
3.31,4.26,11.66,5.05,14.84,12.53,5.41,25.34,19.43,11.66,-47.62,27.18,24.26,4.30,2.95,11.02,3.45,11.19,4.01,
3.49,3.26,11.60,4.09,14.42,12.86,4.46,25.25,19.45,11.41,-49.77,27.57,23.76,4.22,1.64,10.98,2.33,10.98,2.94,
3.23,1.57,10.95,2.41,13.11,12.54,2.79,24.55,18.72,10.34,-52.67,26.94,22.49,3.75,-0.29,10.40,0.69,10.24,1.37,
2.35,-0.50,9.60,0.33,11.22,11.42,0.66,23.10,17.12,8.71,-55.93,25.21,20.71,2.73,-2.50,9.19,-1.15,8.87,-0.39,
0.78,-2.61,7.56,-1.82,9.06,9.49,-1.62,20.88,14.72,6.81,-59.15,22.50,18.71,1.11,-4.65,7.37,-2.89,6.93,-2.05,
-1.45,-4.49,4.98,-3.76,6.94,6.93,-3.76,17.99,11.74,4.97,-61.92,19.11,16.78,-0.99,-6.46,5.10,-4.28,4.57,-3.35,
-4.16,-5.93,2.13,-5.26,5.10,4.02,-5.54,14.66,8.55,3.43,-63.95,15.50,15.13,-3.35,-7.72,2.66,-5.15,2.05,-4.12,
-7.06,-6.82,-0.63,-6.20,3.70,1.17,-6.82,11.22,5.56,2.38,-65.06,12.17,13.94,-5.62,-8.34,0.39,-5.45,-0.27,-4.30,
-9.82,-7.16,-2.90,-6.54,2.80,-1.18,-7.53,8.08,3.23,1.92,-65.23,9.63,13.25,-7.42,-8.35,-1.33,-5.24,-2.04,-3.91,
-12.06,-7.01,-4.31,-6.37,2.37,-2.65,-7.71,5.62,1.93,2.04,-64.54,8.27,13.06,-8.41,-7.86,-2.16,-4.63,-2.95,-3.08,
-13.51,-6.50,-4.63,-5.80,2.34,-2.97,-7.44,4.18,1.89,2.68,-63.18,8.33,13.31,-8.34,-7.05,-1.91,-3.81,-2.79,-2.00,
-13.96,-5.77,-3.77,-4.97,2.62,-2.03,-6.80,3.93,3.20,3.77,-61.33,9.83,13.94,-7.16,-6.08,-0.53,-2.95,-1.52,-0.84,
-13.37,-4.94,-1.79,-4.03,3.14,0.08,-5.87,4.93,5.74,5.23,-59.19,12.62,14.92,-4.97,-5.14,1.86,-2.19,0.73,0.23,
-11.81,-4.08,1.05,-3.07,3.85,3.12,-4.71,7.07,9.24,7.03,-56.88,16.36,16.23,-2.08,-4.31,4.98,-1.58,3.69,1.12,
-9.51,-3.23,4.39,-2.15,4.73,6.70,-3.34,10.07,13.29,9.11,-54.52,20.59,17.88,1.13,-3.65,8.44,-1.14,7.00,1.80,
-6.77,-2.38,7.79,-1.27,5.78,10.36,-1.78,13.57,17.41,11.44,-52.17,24.81,19.83,4.18,-3.12,11.81,-0.81,10.23,2.30,
-3.94,-1.53,10.83,-0.45,6.97,13.65,-0.05,17.18,21.13,13.92,-49.91,28.52,22.02,6.68,-2.69,14.68,-0.53,12.99,2.67,
-1.34,-0.66,13.17,0.32,8.28,16.19,1.78,20.50,24.05,16.43,-47.81,31.32,24.33,8.31,-2.29,16.73,-0.22,14.98,3.00,
0.75,0.22,14.58,1.04,9.67,17.74,3.64,23.21,25.91,18.80,-45.93,32.95,26.58,8.91,-1.90,17.80,0.15,16.00,3.34,
2.16,1.07,15.01,1.68,11.09,18.20,5.41,25.11,26.59,20.85,-44.35,33.32,28.57,8.50,-1.51,17.84,0.59,16.03,3.69,
2.81,1.83,14.52,2.18,12.46,17.66,6.99,26.10,26.16,22.43,-43.12,32.53,30.13,7.24,-1.15,16.99,1.06,15.19,4.07,
2.76,2.44,13.33,2.50,13.72,16.34,8.30,26.25,24.83,23.43,-42.24,30.83,31.13,5.43,-0.87,15.49,1.49,13.70,4.41,
2.14,2.85,11.72,2.61,14.81,14.54,9.28,25.70,22.91,23.81,-41.71,28.55,31.49,3.41,-0.73,13.66,1.82,11.86,4.66,
1.16,3.02,10.03,2.48,15.68,12.63,9.91,24.71,20.78,23.59,-41.48,26.07,31.23,1.56,-0.74,11.85,1.99,10.02,4.76,
0.07,2.97,8.57,2.16,16.33,10.96,10.22,23.56,18.79,22.85,-41.49,23.78,30.42,0.19,-0.88,10.37,1.99,8.49,4.69,
-0.89,2.74,7.59,1.72,16.73,9.82,10.26,22.52,17.26,21.73,-41.64,21.96,29.19,-0.46,-1.11,9.48,1.84,7.51,4.44,
-1.52,2.40,7.25,1.23,16.88,9.42,10.10,21.85,16.42,20.37,-41.85,20.84,27.70,-0.30,-1.34,9.31,1.59,7.24,4.05,
-1.68,2.06,7.61,0.81,16.80,9.82,9.82,21.68,16.38,18.94,-42.00,20.54,26.13,0.65,-1.46,9.90,1.34,7.69,3.57,
-1.33,1.77,8.59,0.51,16.48,11.00,9.50,22.08,17.17,17.60,-42.00,21.10,24.67,2.24,-1.42,11.15,1.15,8.81,3.10,
-0.49,1.58,10.04,0.36,15.93,12.81,9.19,22.98,18.68,16.48,-41.80,22.44,23.45,4.22,-1.20,12.87,1.08,10.41,2.68,
0.71,1.47,11.72,0.31,15.12,15.01,8.90,24.22,20.72,15.65,-41.39,24.41,22.56,6.29,-0.82,14.81,1.11,12.26,2.35,
